,Represented Test Veh Make,Represented Test Veh Model,CO2 (g/mi),Veh Mfr Code,Vehicle Type,Test Vehicle ID
1180,NISSAN,NISSAN ALTIMA 3.5SV,260.3333333333333,NSX,Car,FPE260
1181,NISSAN,NISSAN ALTIMA COUPE 2.5 S,254.5,NSX,Both,FMB137
1182,NISSAN,NISSAN ALTIMA HYBRID,249.0,NSX,Car,FLE206
1183,NISSAN,NISSAN ALTIMA HYBRID 4-DOOR SEDAN,208.0,NSX,Car,FLB106
1184,NISSAN,NISSAN ALTIMA SL,252.0,NSX,Car,FPE493
1185,NISSAN,NISSAN ALTIMA SR 2.5,220.12682858333335,NSX,Car,FPE638
1186,NISSAN,NISSAN CUBE 1.8 S,236.37039206153847,NSX,Car,PPE437
1187,NISSAN,NISSAN CUBE 1.8 SL,228.1655954181818,NSX,Car,PPE435
1188,NISSAN,NISSAN FRONTIER 2WD K/C SV,362.7142857142857,NSX,Truck,SRE557
1189,NISSAN,NISSAN FRONTIER 2WD S 4-Cyl 5AT,352.5,NSX,Truck,SRE418
1190,NISSAN,NISSAN FRONTIER 2WD S 4-Cyl 5MT,322.5,NSX,Truck,SRE416
1191,NISSAN,NISSAN FRONTIER 2WD SV 4-Cyl 5AT,343.5,NSX,Truck,SRE419
1192,NISSAN,NISSAN FRONTIER 2WD SV 4-Cyl 5MT,310.0,NSX,Truck,SRE417
1193,NISSAN,NISSAN FRONTIER 2WD XE,359.0,NSX,Truck,SRC362
1194,NISSAN,NISSAN FRONTIER 4WD C/C PRO-4X,404.0769230769231,NSX,Truck,SRE410
1195,NISSAN,NISSAN FRONTIER 4WD K/C PRO-4X,392.2857142857143,NSX,Truck,SRE560
1196,NISSAN,NISSAN FRONTIER 4WD K/C SV,375.6855665076923,NSX,Truck,SRE558
1198,NISSAN,NISSAN FRONTIER KING CAB PRO-4X 4X4,401.2,NSX,Truck,SRE339
1199,NISSAN,NISSAN FRONTIER KING CAB SE,386.625,NSX,Truck,SRE298
1200,NISSAN,NISSAN FRONTIER KING CAB SE 4X2,392.96875,NSX,Truck,SRE296
1201,NISSAN,NISSAN FRONTIER KING CAB SE 4X4,400.97520661157023,NSX,Truck,SRE298
1202,NISSAN,NISSAN GT-R,385.6741573033708,NSX,Car,MNE291
1203,NISSAN,NISSAN JUKE AWD SL,230.5,NSX,Car,KHEH11
1204,NISSAN,NISSAN JUKE NISMO RS,230.5,NSX,Car,KHC863
1205,NISSAN,NISSAN JUKE SL,220.066632625,NSX,Car,KHEH10
1206,NISSAN,NISSAN JUKE SV,232.15217391304347,NSX,Car,KHE480
1211,NISSAN,NISSAN MAXIMA 3.5SV,313.25,NSX,Both,CLE199
1212,NISSAN,NISSAN MAXIMA 4-DOOR SEDAN 3.5S,305.525,NSX,Car,CLB064
1213,NISSAN,NISSAN MAXIMA SR,264.4343783,NSX,Car,CNB067
1214,NISSAN,NISSAN MAXIMA SV,309.5,NSX,Car,CLE230
1215,NISSAN,NISSAN MURANO AWD  SL,274.1666666666667,NSX,Car,JJB066
1216,NISSAN,NISSAN MURANO AWD Hybrid SL,232.96719083333335,NSX,Car,JLB049
1217,NISSAN,NISSAN MURANO AWD LE,330.58166724081633,NSX,Truck,SEE454
1218,NISSAN,NISSAN MURANO AWD SL,303.06995745,NSX,Car,JJB066
1219,NISSAN,NISSAN MURANO CrossCabriolet BASE,344.0,NSX,Truck,SEE591
1220,NISSAN,NISSAN MURANO CrossCabriolet Base,357.5,NSX,Truck,SGB052
1221,NISSAN,NISSAN MURANO FWD SL,338.75,NSX,Truck,SEB094
1222,NISSAN,NISSAN NV200 Cargo Van S,291.3333333333333,NSX,Truck,KEB611
1223,NISSAN,NISSAN NV200 NYC Taxi STD,323.8,NSX,Car,KEC659
1224,NISSAN,NISSAN PATHFINDER 2WD Platinum,302.5,NSX,Truck,GKB043
1225,NISSAN,NISSAN PATHFINDER 4WD LE,423.9166666666667,NSX,Truck,STE374
1226,NISSAN,NISSAN PATHFINDER 4WD Platinum,308.3063453222222,NSX,Truck,GKB042
1227,NISSAN,NISSAN PATHFINDER 4WD S,292.2142857142857,NSX,Truck,GKE242
1228,NISSAN,NISSAN PATHFINDER Hybrid 2WD Platinum,241.3781717,NSX,Truck,GMB013
1229,NISSAN,NISSAN PATHFINDER Hybrid 4WD Platinum,247.0,NSX,Truck,GMB013
1230,NISSAN,NISSAN PATHFINDER LE 4X4,423.5,NSX,Truck,STE343
1231,NISSAN,NISSAN PATHFINDER SE 4X2,410.63157894736844,NSX,Truck,STE248
1232,NISSAN,NISSAN PATHFINDER SE 4X4,407.6875,NSX,Truck,STE249
1233,NISSAN,NISSAN QUEST LE,313.49689328750003,NSX,Truck,WXE168
1234,NISSAN,NISSAN ROGUE AWD,233.7,NSX,Truck,BTE698
1235,NISSAN,NISSAN ROGUE AWD S,281.0,NSX,Both,BRE217
1236,NISSAN,NISSAN ROGUE AWD SL,236.2,NSX,Truck,BTB096
1237,NISSAN,NISSAN ROGUE AWD SV,277.6333333333333,NSX,Truck,BRE218
1238,NISSAN,NISSAN ROGUE FWD S,268.5,NSX,Both,BRE217
1239,NISSAN,NISSAN ROGUE FWD SV,283.65065426666666,NSX,Both,BRE217
1240,NISSAN,NISSAN SENTRA 2.0,241.71428571428572,NSX,Car,AWE502
1241,NISSAN,NISSAN SENTRA 2.0S,230.0,NSX,Car,AWB105
1242,NISSAN,NISSAN SENTRA 2.0SL,225.41666666666666,NSX,Car,AWE503
1243,NISSAN,NISSAN SENTRA 2.0SR,220.5,NSX,Car,AWE504
1244,NISSAN,NISSAN SENTRA FE+SV,190.460998425,NSX,Car,KPB086
1245,NISSAN,NISSAN SENTRA S,215.25,NSX,Car,KPB089
1246,NISSAN,NISSAN SENTRA SE-R,237.33333333333334,NSX,Car,AWE318
1247,NISSAN,NISSAN SENTRA SL,194.89688405,NSX,Car,KPB087
1248,NISSAN,NISSAN SENTRA SR,196.25,NSX,Car,KPE537
1249,NISSAN,NISSAN SENTRA SV,190.75,NSX,Car,KPB087
1250,NISSAN,NISSAN TITAN 4WD Crew Cab XE LWB,494.6666666666667,NSX,Truck,SJE287
1251,NISSAN,NISSAN VERSA 1.6 4AT,231.0047372,NSX,Car,KJEG37
1252,NISSAN,NISSAN VERSA 1.6 Sedan,229.0,NSX,Car,KJEB92
1253,NISSAN,NISSAN VERSA 1.8S,241.30769230769232,NSX,Car,KJB441
1254,NISSAN,NISSAN VERSA 1.8SL,211.33333333333334,NSX,Car,KJEG38
1255,NISSAN,NISSAN VERSA NOTE S,209.0,NSX,Car,HJE319
1256,NISSAN,NISSAN VERSA NOTE SV,186.3,NSX,Car,HJE320
1257,NISSAN,NISSAN VERSA S,207.125,NSX,Car,HKE589
1258,NISSAN,NISSAN VERSA SL,194.0,NSX,Car,HKB165
1259,NISSAN,NISSAN VERSA SV,178.6875,NSX,Car,HKE623
1260,NISSAN,NISSAN XTERRA 2WD S,369.0,NSX,Truck,NET1817
1261,NISSAN,Nissan Armada SE 5.6l 4x4,470.72093023255815,NSX,Truck,SKB308
1262,NISSAN,PATHFINDER SE 4X2,377.25,NSX,Truck,STE248
1263,NISSAN,PATHFINDER SE 4X4,469.25,NSX,Truck,STB321
1264,NISSAN,ROGUE AWD SL,279.1111111111111,NSX,Both,BRE192
1265,NISSAN,SENTRA SE-R  Spec V,279.0,NSX,Car,AWE319
1266,NISSAN,SUZUKI EQUATOR 2WD,357.5,NSX,Truck,SRB077
1267,NISSAN,TITAN 4WD Crew Cab LE SWB,506.1818181818182,NSX,Truck,SJE287
1268,NISSAN,TITAN KING-5.6LE LWB,466.475,NSX,Truck,SHB033
1269,NISSAN,TITAN KING-5.6LE SWB,473.0886075949367,NSX,Truck,SJB272
1270,NISSAN,TITAN KING-5.6LE-SWB,457.5,NSX,Truck,SJE208
1271,PONTIAC,2MB67,314.476,GMX,Car,2087MN1024
1272,PONTIAC,2MG69,296.0525,GMX,Car,2026M17534
1273,PONTIAC,2ZM69,351.5615,GMX,Both,3926Z12905
1274,PONTIAC,VIBE,271.149063025,NTX,Car,N09-AE1A
1275,Pagani Automobili,PT4,563.2,PGN,Car,EDV14PAG01
1276,Porsche,911 Carrera,294.91703091666665,PRX,Car,FE991-MT-12
1277,Porsche,911 Carrera 3.6L,314.58399437500003,PRX,Car,ECFE97A-9
1278,Porsche,911 Carrera 4,296.065,PRX,Car,FE991-MT-12
1279,Porsche,911 Carrera 4 Cabriolet,303.3958333333333,PRX,Car,FE991-MT-12
1280,Porsche,911 Carrera 4S,307.713,PRX,Car,FE991S-MT-12
1281,Porsche,911 Carrera 4S Cabriolet,314.60106758,PRX,Car,FE991S-MT-12
1282,Porsche,911 Carrera 4S Kit,317.51125,PRX,Car,ECFE-991SKit-PDK-13
1283,Porsche,911 Carrera 4S Kit Cabriolet,326.355,PRX,Car,ECFE-991SKit-PDK-13
1284,Porsche,911 Carrera Cabriolet,293.6328571428571,PRX,Car,FE991-MT-12
1285,Porsche,911 Carrera S,301.08230769230767,PRX,Car,FE991S-MT-12
1286,Porsche,911 Carrera S 3.8L,317.30197125,PRX,Car,ECFE97SA-9
1287,Porsche,911 Carrera S Cabriolet,305.55423076923074,PRX,Car,FE991S-MT-12
1288,Porsche,911 Carrera S Kit,312.815,PRX,Car,ECFE-991SKit-PDK-13
1289,Porsche,911 Carrera S Kit Cabriolet,316.62,PRX,Car,FE-991SKit-MT-13
1290,Porsche,911 GT2RS,358.66448,PRX,Car,ECFEGT2-8
1291,Porsche,911 GT3,407.9868852,PRX,Car,ECFE-991GT3-14
1292,Porsche,911 GT3 RS,426.06065,PRX,Car,ECFEGT3RS-10
1293,Porsche,911 GT3RS,407.555,PRX,Car,ECFE-991GT3RS-16
1294,Porsche,911 GT3RS 4.0,438.72999999999996,PRX,Car,ECFEGT3RS4.0-10
1295,Porsche,911 R,413.41999999999996,PRX,Car,FE-991R-16
1296,Porsche,911 Targa 4,309.9875,PRX,Car,FE-991-MT-12
1297,Porsche,911 Targa 4S,318.4475,PRX,Car,FE-991S-MT-12
1298,Porsche,911 Turbo,352.440825,PRX,Car,FE97T-A1
1299,Porsche,911 Turbo S,351.83987831666667,PRX,Car,ECFE97T-A
1300,Porsche,911 Turbo S Cabriolet,339.08000000000004,PRX,Car,FE-991TOPS-14
1301,Porsche,918 Spyder,283.464,PRX,Car,ECFE-918-15
1302,Porsche,Boxster,268.6725,PRX,Car,ECFE-981-PDK-13
1303,Porsche,Boxster S,285.21500000000003,PRX,Car,FE-981S-M6-13
1304,Porsche,Boxster Spyder,298.3383333333333,PRX,Car,ECFE-981GT4-16
1305,Porsche,Cayenne,383.4937675368421,PRX,Both,FE-92AII-16
1306,Porsche,Cayenne GTS,432.6369975,PRX,Truck,FE-92AIIGTS-16
1307,Porsche,Cayenne S,387.96560111111114,PRX,Truck,FE-92AIIS-15
1308,Porsche,Cayenne S e-Hybrid,299.53999999999996,PRX,Both,ECFE-92AIIH-15
1309,Porsche,Cayenne Turbo,408.33313211428566,PRX,Truck,FE-92AIIT-15
1310,Porsche,Cayenne Turbo S,425.865,PRX,Truck,ECFE-E2TS-14
1311,Porsche,Cayman,294.0086225,PRX,Car,ECFE87A-9
1312,Porsche,Cayman GT4,335.65,PRX,Car,ECFE-981GT4-16
1313,Porsche,Cayman GTS,283.11375,PRX,Car,ECFE-981GTS-MT-15
1314,Porsche,Cayman S,298.372968,PRX,Car,FE-Spyder-M6
1315,Porsche,Macan S,344.9683333333333,PRX,Truck,FE-95BS-15
1316,Porsche,Macan Turbo,351.0431656,PRX,Truck,FE-95BT-15
1317,Porsche,Panamera,313.0693425,PRX,Car,FE-970II-14
1318,Porsche,Panamera 4,315.26,PRX,Car,ECFE-970II-14
1319,Porsche,Panamera 4S,334.24104,PRX,Car,FE-970IIS-14
1320,Porsche,Panamera 4S Executive,327.0675,PRX,Car,FE-970IIS-14
1321,Porsche,Panamera GTS,362.0135714285715,PRX,Car,ECFE-970IIGTS-14
1322,Porsche,Panamera S E-Hybrid,261.8393606,PRX,Car,FE-970H-14
1323,Porsche,Panamera S Hybrid,254.49499999999998,PRX,Car,FE-970H-12
1324,Porsche,Panamera Turbo,369.39544,PRX,Car,FE-970IIT-14
1325,Porsche,Panamera Turbo Executive,368.25499999999994,PRX,Car,FE-970IIT-14
1326,Quantum Impala,Impala dual fuel,354.40262132857146,QTM,Car,DFIMP15
1327,RAM,1500 2WD,365.6594335802469,CRX,Truck,K3DS10300
1328,RAM,1500 4X4,343.57500000000005,CRX,Truck,L4DS13056
1329,RAM,1500 EcoDiesel29 4x2,316.54939055,CRX,Truck,L5DS10650
1330,RAM,5500 4X2,323.875,CRX,Truck,L4DS13055
1331,RAM,6000#  4X2,329.61538935000004,CRX,Truck,L4DS13055
1332,RAM,Promaster City,277.37766095,CRX,Both,L5VMD2500
1333,RUF,TURBO 12/CTR 3,383.9475,RAX,Car,TURBO 12/CTR 3
1334,Ram,Ram,350.3145232,CRX,Truck,R4DS68933
1335,Rolls Royce,Dawn,466.49,RRG,Car,U102005
1336,Rolls Royce,Ghost,440.6383333333333,RRG,Car,UX33509
1337,Rolls Royce,Ghost EWB,536.868,RRG,Car,UX33509
1338,Rolls Royce,Phantom,542.555,RRG,Car,UX72901
1339,Rolls Royce,Phantom EWB,576.696,RRG,Car,UX72901
1340,Rolls Royce,Wraith,449.49499999999995,RRG,Car,UX84200
1341,Roush,E350 Cutaway,665.945415,RII,Truck,PE351
1342,Roush,F150,598.4712499999999,RII,Truck,T152
1343,Roush,Stage 3 Mustang,442.5876235555556,RII,Car,256W3303
1344,SAAB,7SF69,315.5895,GMX,Car,20X779020
1345,SAAB,9-3 CONVERTIBLE,277.73580000000004,SAX,Car,20P5094
1346,SAAB,9-3 SEDAN AWD,303.04519999999997,SAX,Car,204CGN4304
1347,SAAB,9-3 SPORT SEDAN,287.07225,SAX,Car,20XP6046
1348,SAAB,9-3 SPORTCOMBI,301.86242857142855,SAX,Car,20P5094
1349,SAAB,9-4X FWD,324.9325,GMX,Truck,306ANP5010
1350,SAAB,9-5 SEDAN,288.3257857142857,SAX,Car,204CGN4304
1351,SAAB,9-5 SEDAN AWD,329.31875,SAX,Car,28P6011
1352,SAAB,FCB69,306.453,GMX,Car,20P5094
1353,SAAB,FCH69+F46,332.03566666666666,GMX,Car,20XP5309
1354,SAAB,FCJ69,269.0,GMX,Car,P5353
1355,SATURN,1LQ26,347.8535,GMX,Both,3618L56425
1356,SATURN,ZLF26,305.995,GMX,Truck,2488LP8032
1357,SATURN,ZLG26,366.793,GMX,Both,3588LP8047
1358,SATURN,ZLR26,366.692,GMX,Both,3688LP8036
1359,SATURN,ZLT26,238.5865,GMX,Truck,2488LN8043
1360,SATURN,ZLU26,235.4129189,GMX,Truck,36Z9L19796
1361,SCION,iM,207.615710125,TYX,Car,16-ZE1M
1362,SCION,iQ,210.28055254814814,TYX,Car,11-NJ1C
1364,SCION,tC,254.56394526393444,TYX,Car,11-AT1A
1365,SRT,Viper,521.0008266666667,CRX,Car,L3ZDD9419
1366,SUBARU,BRZ,250.107327925,FJX,Car,DBE-MP42
1367,SUBARU,FORESTER,259.72335780000003,FJX,Both,EBE-TF15
1368,SUBARU,FORESTER AWD,297.90051750000003,FJX,Both,JBF-HS89
1369,SUBARU,IMPREZA,221.79118416666665,FJX,Both,FBF-RH14
1370,SUBARU,IMPREZA AWD,243.03768082717394,FJX,Both,CBE-DK14
1371,SUBARU,IMPREZA SPORT,225.64221707500002,FJX,Both,FBF-RH15
1372,SUBARU,IMPREZA WAGON,218.5610685,FJX,Both,FBF-RH15
1373,SUBARU,IMPREZA WAGON AWD,319.0,FJX,Both,LBF-LW65
1374,SUBARU,IMPREZA WAGON/OUTBACK SPORT AWD,227.1578947368421,FJX,Both,CBF-GJ15
1375,SUBARU,IMPREZA WGN/OUTBACK SPT AWD,312.68408250000005,FJX,Both,HBF-HN75
1376,SUBARU,LEGACY,232.61521862,FJX,Both,FBF-VC14
1377,SUBARU,LEGACY AWD,246.27808869,FJX,Both,DBF-DL14
1378,SUBARU,LEGACY SDN 4WD,329.0,FJX,Both,KBF-JA94
1379,SUBARU,LEGACY SDN AWD,271.79336393125,FJX,Both,KBE-LV74
1380,SUBARU,OUTBACK,249.81690281818183,FJX,Both,FBE-VC16
1381,SUBARU,OUTBACK AWD,307.70454545454544,FJX,Both,KBE-JA96
1382,SUBARU,OUTBACK WAGON AWD,264.736844725,FJX,Both,DBE-DL16
1383,SUBARU,TRIBECA AWD,371.5,FJX,Both,KBE-KD99
1384,SUBARU,WRX,305.24268057222224,FJX,Both,FBF-TF14
1385,SUBARU,WRX STI,345.4675465,FJX,Both,FBE-UG74
1386,SUBARU,XV CROSSTREK AWD,246.1521250625,FJX,Both,DBF-DH39
1387,SUBARU,XV Crosstrek,226.9019937857143,FJX,Both,FBF-RH19
1388,SUZUKI,GRAND VITARA,311.08216111111113,SKX,Truck,09EDV-2
1389,SUZUKI,GRAND VITARA 4WD,383.7095111111111,SKX,Truck,09EDV-2
1390,SUZUKI,KIZASHI AWD,263.068575,SKX,Car,10EDV-3
1391,SUZUKI,KIZASHI FWD,263.55887,SKX,Car,10EDV-3
1392,SUZUKI,SX4 2WD,250.30465264166665,SKX,Car,10EDV-1
1393,SUZUKI,SX4 4WD,261.13845526875,SKX,Car,10FEDV-2
1394,Spyker,C8,474.3032,SKR,Car,EDV-10-SP01
1395,TOYOTA,4RUNNER 2WD,357.1789269172413,TYX,Truck,13-GN5A
1396,TOYOTA,4RUNNER 4WD,351.4109808346154,TYX,Truck,13-GN3A
1397,TOYOTA,Avalon,293.5186671,TYX,Car,12-GV3A
1398,TOYOTA,CAMRY,247.5827437375,TYX,Car,12-AV1A
1399,TOYOTA,CAMRY HYBRID,222.28758992222222,TYX,Car,07-AV4H
1400,TOYOTA,COROLLA,214.55562452580645,TYX,Car,14-ZE1A
1401,TOYOTA,COROLLA LE ECO,184.76375742222223,TYX,Car,14-ZE1C
1402,TOYOTA,COROLLA MATRIX,265.2924364883721,TYX,Car,09-AE1A
1403,TOYOTA,Camry Hybrid LE,154.1775575,TYX,Car,12-AV1H
1404,TOYOTA,Camry Hybrid XLE,159.749781925,TYX,Car,12-AV1H
1405,TOYOTA,FJ CRUISER 2WD,389.62809734,TYX,Truck,13-GJ2A
1406,TOYOTA,FJ CRUISER 4WD,408.2571723382353,TYX,Truck,13-GJ1A
1407,TOYOTA,HIGHLANDER,318.7388811105263,TYX,Truck,14-AU1A
1408,TOYOTA,HIGHLANDER 2WD,332.9761065083333,TYX,Truck,09-AU2A
1409,TOYOTA,HIGHLANDER 4WD,349.309701325,TYX,Truck,11-GU1A
1410,TOYOTA,HIGHLANDER AWD,328.5248765,TYX,Truck,14-GU1A
1411,TOYOTA,HIGHLANDER HYBRID 4WD,291.37500268857144,TYX,Truck,11-GU1H
1412,TOYOTA,HIGHLANDER HYBRID AWD,287.0670786604651,TYX,Truck,14-GU1H
1413,TOYOTA,HIGHLANDER HYBRID AWD LE Plus,282.02899223,TYX,Truck,14-GU2H
1414,TOYOTA,Highlander 2WD,380.06142,TYX,Truck,09-AU2A
1415,TOYOTA,LAND CRUISER WAGON 4WD,452.66746957777775,TYX,Truck,16-UJ1A
1417,TOYOTA,PRIUS,134.91193983368422,TYX,Car,16-ZV1H
1418,TOYOTA,PRIUS Eco,144.12954937368423,TYX,Car,16-ZV2H
1419,TOYOTA,PRIUS Plug-in Hybrid,158.16545382666666,TYX,Car,12-ZW3H
1420,TOYOTA,PRIUS c,158.957579915,TYX,Car,12-NP1H
1421,TOYOTA,PRIUS v,151.56278941538463,TYX,Car,12-ZW2H
1422,TOYOTA,RAV4,251.05568089999997,TYX,Truck,13-AA3A
1423,TOYOTA,RAV4 2WD,290.94449833333334,TYX,Truck,06-GA2A
1424,TOYOTA,RAV4 4WD,293.7564927458333,TYX,Truck,06-GA2A
1425,TOYOTA,RAV4 AWD,263.60350315,TYX,Truck,13-AA1A
1426,TOYOTA,RAV4 HYBRID AWD,197.62318264615385,TYX,Truck,16-AA2H
1427,TOYOTA,RAV4 Limited AWD,264.976935125,TYX,Truck,13-AA1A
1428,TOYOTA,SCION tC,284.99977160000003,TYX,Car,07-AT1A
1429,TOYOTA,SCION xB,292.9703252714286,TYX,Car,08-AE1A
1430,TOYOTA,SCION xD,218.2406692,TYX,Car,08-ZP1M
1431,TOYOTA,SEQUOIA 2WD,443.89178925416667,TYX,Truck,12-SK3A
1432,TOYOTA,SEQUOIA 4WD,462.86540099074074,TYX,Truck,12-SK1A
1433,TOYOTA,SEQUOIA 4WD FFV,455.3991751055555,TYX,Truck,12-SK4A
1434,TOYOTA,SIENNA,329.5471230690476,TYX,Truck,11-GL3A
1435,TOYOTA,SIENNA 2WD,327.25148005,TYX,Truck,07-GL2A
1436,TOYOTA,SIENNA 4WD,371.13698925,TYX,Truck,07-GL1A
1437,TOYOTA,SIENNA AWD,353.76185012499997,TYX,Truck,11-GL1A
1438,TOYOTA,Scion xD,221.46672895,TYX,Car,10-ZP1A
1439,TOYOTA,TACOMA 2WD,334.0972884684211,TYX,Truck,16-GN3A
1440,TOYOTA,TACOMA 4WD,371.66519699642856,TYX,Truck,16-GN1A
1441,TOYOTA,TACOMA 4WD D-CAB V6 MT OFF-ROAD,365.952591775,TYX,Truck,16-GN1M
1444,TOYOTA,TOYOTA TUNDRA 2WD,421.5610823142857,TYX,Truck,10-UK3A
1445,TOYOTA,TOYOTA TUNDRA 4WD,441.03808611000005,TYX,Truck,07-SK1A
1446,TOYOTA,TUNDRA 2WD,411.125819725,TYX,Truck,12-SK3A
1447,TOYOTA,TUNDRA 2WD FFV,431.9107126125,TYX,Truck,16-SK1A
1448,TOYOTA,TUNDRA 4WD,457.9984050405797,TYX,Truck,12-SK2A
1449,TOYOTA,TUNDRA 4WD FFV,450.3446681040817,TYX,Truck,12-SK4A
1450,TOYOTA,VENZA,305.4615350258064,TYX,Truck,12-GV6A
1451,TOYOTA,VENZA AWD,311.29445724193545,TYX,Truck,12-GV5A
1452,TOYOTA,YARIS,197.99297503773585,TYX,Car,12-NP1A
1469,VOLKSWAGEN,Beetle,301.2661643839465,VWX,Car,VW324 30109
1470,VOLKSWAGEN,EOS,310.7142857142857,VWX,Car,VW465 00127
1471,VOLKSWAGEN,Eos,305.624017334375,ADX,Both,VW465 00007
1472,VOLKSWAGEN,GTI,286.9,VGA,Car,FAPA-GAF
1473,VOLKSWAGEN,Golf,212.390688153125,VGA,Car,FAPA-RAF
1474,VOLKSWAGEN,Golf R,355.14285714285717,VGA,Car,GAUA-GRM
1475,VOLKSWAGEN,JETTA,292.5833333333333,VWX,Car,351 750 100/05
1476,VOLKSWAGEN,JETTA SPORTWAGEN,243.99635188000002,VWX,Car,VW351 780169/09
1477,VOLKSWAGEN,Jetta,263.8887989684932,VWX,Car,VW361-3-0186
1478,VOLKSWAGEN,Jetta Hybrid,171.3281165142857,VWX,Car,361 730 136/13
1479,VOLKSWAGEN,NMS,313.6034482758621,VWX,Car,VW411 1 01 68 / 12
1480,VOLKSWAGEN,PASSAT CC 4MOTION,403.93333333333334,VWX,Car,VW461 90122/09
1481,VOLKSWAGEN,Passat,282.6828474897436,VWX,Car,411 10206 /12
1482,VOLKSWAGEN,Passat wagon,340.2,VWX,Both,VW462 8-0062/13
1483,VOLKSWAGEN,TIGUAN,377.19279316,ADX,Car,VW416 80218
1484,VOLKSWAGEN,Tiguan,293.65,VWX,Both,VW316 20145
1485,VOLKSWAGEN,Touareg,391.8181818181818,VWX,Truck,VW526 10366 /11
1487,VPG,MV-1,497.3331761904762,TVP,Truck,523MF1163BM000007
1488,VW,Golf,207.5,VGA,Car,VW370 50379 /15
1489,VW,Jetta,290.65122341897813,VWX,Car,VW36100218
1490,VW,Touareg,330.1067758846154,VWX,Truck,VW526710023
1491,Volkswagen,Beetle,296.1761316857143,VGA,Car,VW324-3-0050/16
1492,Volkswagen,CC,320.75,VWX,Car,469 00062/10
1493,Volkswagen,Eos,329.77777777777777,VWX,Car,465 00127/10
1494,Volkswagen,GTI,296.98,ADX,Car,83PA-AAF
1495,Volkswagen,Golf,217.62295081967213,VWX,Car,VW360 00190/10
1496,Volkswagen,Jetta,269.93023255813955,VWX,Car,351 00031/10
1497,Volkswagen,Jetta / Sportwagen,306.6666666666667,VWX,Car,VW35100056/10
1498,Volkswagen,Jettta,217.5,VWX,Car,351 00031/10
1499,Volkswagen,Passat,307.84970167391305,VWX,Car,461 90010/10
1500,Volkswagen,Touareg,446.6286963,VWX,Truck,756 0-0012/10
1501,Volvo,C30 T5 FWD,329.8,VVX,Car,201001
1502,Volvo,C70 T5 FWD,349.21655333703706,VVX,Car,201304
1503,Volvo,S40 2.4i  FWD,332.6,VVX,Car,201004
1504,Volvo,S40 2.4i FWD,337.41200000000003,VVX,Car,200806
1505,Volvo,S40 T5 AWD,355.4,VVX,Car,201003
1506,Volvo,S60 T5 AWD,327.42857142857144,VVX,Car,201306
1507,Volvo,S60 T5 FWD,304.3059202571429,VVX,Car,201502
1508,Volvo,S60 T6 AWD,370.375,VVX,Both,201416
1509,Volvo,S60 T6 FWD,243.5,VVX,Car,201608
1510,Volvo,S80 3.2 FWD,308.37657922,VVX,Both,201210
1511,Volvo,S80 3.2 FWD PZEV,296.75,VVX,Both,201213
1512,Volvo,S80 T6 AWD,429.6,VVX,Both,201006
1513,Volvo,S80 V8 AWD,377.0,VVX,Both,200717
1514,Volvo,V50 T5 AWD,359.6,VVX,Car,201003
1515,Volvo,V60 CC T5 AWD,349.2,VVX,Both,201515
1516,Volvo,V60 Polestar T6 AWD,374.0,VVX,Both,201513
1517,Volvo,V60 T6 AWD,268.0,VVX,Car,201620
1518,Volvo,XC60 3.2 AWD,410.03333333333336,VVX,Both,201413
1519,Volvo,XC60 3.2 AWD PZEV,372.35714285714283,VVX,Both,201411
1520,Volvo,XC60 3.2 FWD,311.4990868571429,VVX,Both,201412
1521,Volvo,XC60 3.2 FWD PZEV,320.0,VVX,Both,201113
1522,Volvo,XC60 AWD,416.09999999999997,VVX,Truck,200903
1523,Volvo,XC60 AWD 3.2,324.0,VVX,Both,201311
1524,Volvo,XC60 T5 AWD,359.69818274285717,VVX,Both,201614
1525,Volvo,XC60 T5 FWD,251.5101668,VVX,Car,201607
1526,Volvo,XC60 T6 AWD,387.30019498,VVX,Both,201409
1527,Volvo,XC60 T6 FWD,270.5,VVX,Car,201606
1528,Volvo,XC70 3.2 AWD,381.5625,VVX,Both,201408
1529,Volvo,XC70 3.2 AWD PZEV,373.10526315789474,VVX,Both,201406
1530,Volvo,XC70 3.2 FWD,314.0,VVX,Both,201111
1531,Volvo,XC70 3.2 FWD PZEV,326.0,VVX,Both,201116
1532,Volvo,XC70 AWD,440.34852,VVX,Both,201010
1533,Volvo,XC70 T5 AWD,298.0,VVX,Both,201603
1534,Volvo,XC70 T5 FWD,247.5,VVX,Car,201604
1535,Volvo,XC70 T6 AWD,378.5833333333333,VVX,Both,201404
1536,Volvo,XC90 3.2 AWD,361.9375,VVX,Both,201301
1537,Volvo,XC90 3.2 FWD,341.5,VVX,Both,201302
1538,Volvo,XC90 AWD,462.5,VVX,Both,200905
1539,Volvo,XC90 FWD,456.4,VVX,Both,200904
1540,Volvo,XC90 FWD 3.2,355.9,VVX,Both,201204
1541,Volvo,XC90 T5 AWD,314.0,VVX,Truck,201613
1542,Volvo,XC90 T5 FWD,302.6666666666667,VVX,Truck,201612
1543,Volvo,XC90 T6 AWD,323.75,VVX,Truck,201601
1544,Volvo,XC90 T8 AWD,297.78424953333337,VVX,Truck,201615
1545,Volvo,XC90 V8 AWD,483.57142857142856,VVX,Truck,201101
1546,W204E63-Z1011,C 63 AMG,439.75,MBX,Car,W204E63-Z1011
