,Represented Test Veh Make,Represented Test Veh Model,CO2 (g/mi),Veh Mfr Code,Vehicle Type,Test Vehicle ID
13,ACURA,ADX AWD,233.475,HNX,Car,ESVJ2C
14,ACURA,ADX FWD,221.07999999999998,HNX,Car,ESVJ3C
15,ACURA,ILX,227.98499999999999,HNX,Car,EK4H1D
16,ACURA,INTEGRA,239.3785714285714,HNX,Car,EPLM1C
17,ACURA,INTEGRA A-SPEC,206.23925,HNX,Car,EPLM1C
18,ACURA,MDX AWD,313.575,HNX,Truck,EM1A1A
19,ACURA,MDX AWD A-spec,310.66499999999996,HNX,Car,EKBN1A
20,ACURA,MDX AWD Type-S,372.8766666666667,HNX,Truck,EN1B1A
21,ACURA,MDX FWD,298.33,HNX,Truck,EM1A2A
22,ACURA,NSX,299.23499999999996,HNX,Car,EH8G1D
23,ACURA,RDX 2WD,286.67,HNX,Truck,EGME2A
24,ACURA,RDX 4WD,299.45000000000005,HNX,Truck,EGME1A
25,ACURA,RDX AWD,276.58,HNX,Truck,EKYF2A
26,ACURA,RDX AWD A-SPEC,311.4746666666667,HNX,Truck,EKYF2A
27,ACURA,RDX FWD,267.275,HNX,Truck,EKYF3A
28,ACURA,RDX FWD A-SPEC,301.67,HNX,Truck,EKYF3A
29,ACURA,RLX,284.0239431,HNX,Car,EJ9P1A
30,ACURA,RLX HYBRID,220.07040741999998,HNX,Car,EJ9S1D
31,ACURA,TLX,244.467256334375,HNX,Car,EJDF1D
32,ACURA,TLX AWD,273.17,HNX,Car,EMS81A
33,ACURA,TLX AWD ASPEC,274.02,HNX,Car,EMS81A
34,ACURA,TLX FWD,258.96,HNX,Car,EMS82A
35,ACURA,TLX FWD ASPEC,263.35,HNX,Car,EMS82A
36,ACURA,TLX Type-S,296.4,HNX,Car,EMS91A
37,ACURA,TLX Type-S Perf Tire,309.26500000000004,HNX,Car,EMS91A
41,AUDI,A3,271.7352941176471,VGA,Car,UA-110/20
42,AUDI,A3 Cabriolet quattro,297.42857142857144,VGA,Both,UA-113
43,AUDI,A3 e-tron,214.09835302857144,VGA,Car,AU370170140
44,AUDI,A3 quattro,315.14257204,VGA,Both,UA-113
45,AUDI,A4,287.0316710028302,VGA,Car,MA7E-B-132
46,AUDI,A4 Allroad,301.0740740740741,VGA,Both,MA7G-B-530
47,AUDI,A4 Sedan,273.77272727272725,VGA,Both,MA7G-B-127
48,AUDI,A4 Ultra,262.6666666666667,VGA,Car,UB-467
49,AUDI,A4 ultra,248.8864505375,VGA,Both,HAAC-BAU
50,AUDI,A6,277.75,VGA,Car,GAUE-CAQ
51,AUDI,A6 Allroad,365.4,VGA,Car,LN7N-A6A
52,AUDI,A6 Quattro (C8),240.95500945,VGA,Car,UC-412
53,AUDI,A6 quattro,252.5,VGA,Both,MA7G-C-129
54,AUDI,A7,313.0,VGA,Car,KN7N-C8
55,AUDI,A7 55 TFSIe,281.6,VGA,Both,LA3P-C-132
56,AUDI,A7 55 TFSIe quattro,299.8,VGA,Both,NA3P-A7
57,AUDI,A8,410.36296452444446,VGA,Car,KNAT-A8
58,AUDI,A8 e-tron,285.0,VGA,Both,LNAP-A8
59,AUDI,A8L,388.4166666666667,VGA,Car,LN7R-A8
60,AUDI,A8L PHEV,348.1666666666667,VGA,Car,MNAP-A8
61,AUDI,Audi A3,314.7386361545454,VGA,Car,HAPA-AAQ
62,AUDI,Audi A6,253.8,VGA,Car,GAAC-CAF
63,AUDI,Audi TT,312.14939537272727,VGA,Car,GAPA-TAQ
65,AUDI,Huracan,509.0,VGA,Car,FNLE-LBQ
66,AUDI,Q3,345.4567130483871,VGA,Both,MA3T-Q3
67,AUDI,Q3 40 TFSI quattro,257.5,VGA,Both,MA3T-Q3-368
68,AUDI,Q5,327.2857142857143,VGA,Both,MA7G-Q5
69,AUDI,Q5 55 TFSIe,305.0,VGA,Both,MA3P-Q5-526
70,AUDI,Q5 55 TFSIe quattro,292.2857142857143,VGA,Truck,PA3P-Q5-241
71,AUDI,Q5 PHEV PA,254.0,VGA,Truck,RA3P-Q5-239
72,AUDI,Q5 e-tron,304.8,VGA,Both,U5-794
73,AUDI,Q7,367.6578947368421,VGA,Truck,LAAC-Q7-079
74,AUDI,Q8,393.79950848571434,VGA,Both,NN7M-Q8
77,AUDI,R8,487.40909090909093,VGA,Car,NNBE-R8
79,AUDI,RS3,356.5,VGA,Car,LNAG-RS3
80,AUDI,RS5,385.88529205000003,VGA,Car,MN7B-RS5
81,AUDI,RS7,471.5,VGA,Car,LNAU-RS7
82,AUDI,RSQ8,537.8,VGA,Both,LNAT-RSQ8
83,AUDI,S3,326.06666666666666,VGA,Car,UA123
84,AUDI,S4,315.02777777777777,VGA,Both,MN7F-S4
85,AUDI,S4 Sedan,295.125,VGA,Both,LN7F-S4
86,AUDI,S5,390.46666666666664,ADX,Both,D3UF-BAQ
87,AUDI,S6,401.57142857142856,VGA,Car,GNUA-S6Q
88,AUDI,S7,384.8,VGA,Car,LN7S-S7
89,AUDI,S8,492.6,VGA,Car,KNAT-S8
90,AUDI,S8 Plus,452.97670151666665,VGA,Car,GNUA-S8P
91,AUDI,SQ5,360.38461538461536,VGA,Both,MN7F-SQ5
92,AUDI,SQ7,394.3333333333333,VGA,Truck,MNAV-SQ7
93,AUDI,SQ8,397.6666666666667,VGA,Truck,MNAV-SQ8
98,AUDI,TT,313.2121212121212,VGA,Both,UT-266
99,AUDI,TT RS,362.50411768,VGA,Car,JNAG-EDV
100,AUDI,TTRS,347.2,VGA,Car,LNAG-TTRS_MY21
101,AUDI,TTS,323.09409301200003,VGA,Car,UT-240
107,Alfa Romeo,Giulia,276.48692440689655,CRX,Both,L7ALF8266
108,Alfa Romeo,Giulia AWD,256.13007,CRX,Both,N7GAF1468
109,Alfa Romeo,Stelvio,258.904555,CRX,Both,L8GUF1855
110,Alfa Romeo,Stelvio AWD,306.6938705172414,CRX,Both,L7GUG0709
111,Aston Martin,DB11,375.935,ASX,Car,500TT5148
112,Aston Martin,DB11 V8,323.2,ASX,Car,562TT5348
113,Aston Martin,DB12 V8,383.78200000000004,ASX,Car,5723PT5601
114,Aston Martin,DBS,394.96999999999997,ASX,Car,7002PT7056
115,Aston Martin,DBX,427.743875,ASX,Both,8001PT8342
116,Aston Martin,DBX 707,409.115,ASX,Both,8841PT8473
117,Aston Martin,Rapide S,404.28,ASX,Car,410TT4202
118,Aston Martin,V12 Vantage,416.345,ASX,Car,6881PT6807
119,Aston Martin,V12 Vantage S,518.21,ASX,Car,288TT2087
120,Aston Martin,Valour,474.63,ASX,Car,6901PT6826
121,Aston Martin,Vanquish,424.24762499999997,ASX,Car,370TT7334
122,Aston Martin,Vantage,376.35,ASX,Both,6122PT6433
123,Aston Martin,Vantage Manual,411.21999999999997,ASX,Car,6031PT6102
124,Aston Martin,Vantage V8,326.4,ASX,Car,600TT6106
125,Audi,A3,240.6,VGA,Car,RA3B-A3-426
126,Audi,A3 quattro,265.6318471555556,VGA,Car,SA3N-A3-866
127,Audi,A4,237.62742156,VGA,Both,PA7E-A4-105
128,Audi,A4 Allroad quattro 55 TFSI,238.33333333333334,VGA,Both,PA7G-A4-402
129,Audi,A4 allroad quattro,300.85714285714283,VGA,Both,RA7G-A4-447
130,Audi,A4 quattro,289.96153846153845,VGA,Both,RA7E-A4-112
131,Audi,A5 quattro,256.19018389999997,VGA,Car,SA7H-B10-795
132,Audi,A6,302.9,VGA,Both,PA7G-A6-146
133,Audi,A6 allroad,267.6666666666667,VGA,Both,RN7N-A6
134,Audi,A6 quattro,294.0,VGA,Both,SA7G-A6-137
135,Audi,A8 L,309.0,VGA,Car,SN7M-A8
136,Audi,A8 L quattro,348.75,VGA,Both,NN7M-A8
137,Audi,A8 quattro,390.6,VGA,Both,RN7M-A8
138,Audi,Audi A6 allroad quattro,279.0,VGA,Car,NN7N-A7
139,Audi,Audi A7 quattro,331.2,VGA,Car,NN7N-A7
142,Audi,Q3,273.875,VGA,Truck,RA3T-Q3-207
143,Audi,Q3 40 TFSI quattro,254.0,VGA,Both,NA3T-Q3-232
144,Audi,Q3 S line 45 TFSI quattro,278.0,VGA,Both,NA3T-Q3-231
145,Audi,Q3 S line quattro,286.3499603,VGA,Truck,SA3T-Q3-232
146,Audi,Q3 quattro,265.5282415,VGA,Truck,SA5T-Q3-233
154,Audi,Q5,264.27272727272725,VGA,Both,PA7E-Q5-244
155,Audi,Q5 PA 12V MHEV,331.4,VGA,Both,RA7G-Q5-234
156,Audi,Q5 S line quattro,332.5,VGA,Both,SA7G-Q5-219
157,Audi,Q5 S-Line quattro,319.54545454545456,VGA,Both,PA7G-Q5-238
158,Audi,Q5 Sportback TFSI quattro,271.25283905000003,VGA,Truck,SA3H-Q5-785
159,Audi,Q5 TFSI quattro,263.37291715000003,VGA,Truck,SA3H-Q5-785
160,Audi,Q5 quattro,240.0,VGA,Both,RA7E-Q5-236
164,Audi,Q7,334.125,VGA,Truck,SA77-Q7-120
165,Audi,Q7 quattro,303.0,VGA,Truck,NAA7-Q7-014
167,Audi,Q8 quattro,368.3333333333333,VGA,Both,RN7N-Q8
168,Audi,R8 Coupe RWD,468.6,VGA,Car,PNBE-R82WD
169,Audi,R8 Coupe quattro,518.9,VGA,Car,PNBE-R8
170,Audi,R8 GT RWD,479.0,VGA,Car,PNBE-R8GT
171,Audi,RS 3,352.8,VGA,Car,RNAG-RS3
172,Audi,RS 5 Sportback,394.96666666666664,VGA,Both,RN7F-RS5
173,Audi,RS 6 Avant,494.65211488000006,VGA,Both,RNAT-RS6
174,Audi,RS Q8,480.9,VGA,Both,RNAT-RSQ8
175,Audi,RS Q8 Performance,417.0,VGA,Both,SNAT-RSQ8perf
178,Audi,RS3,346.8666666666667,VGA,Car,AU381050930
179,Audi,RS5 Sportback,390.4,VGA,Both,PN7F-RS5
180,Audi,RS6 Avant,490.4092407272728,VGA,Both,PNAT-RS6
182,Audi,S3,309.07846985000003,VGA,Car,SA7N-S3-895
183,Audi,S4,303.27272727272725,VGA,Both,RN7F-S4
184,Audi,S5,369.14459968,VGA,Both,SN7S-S5-800
185,Audi,S5 Cabriolet,344.4,VGA,Both,NN7F-S4
186,Audi,S5 Coupe,343.2,VGA,Both,NN7F-S4
187,Audi,S5 Sportback,339.2,VGA,Both,NN7F-S4
188,Audi,S7,320.6470588235294,VGA,Both,RN7N-S7
189,Audi,S8,458.3333333333333,VGA,Both,RNAT-S8
190,Audi,SQ5,333.24334673529415,VGA,Both,RN7F-SQ5
192,Audi,SQ7,445.77777777777777,VGA,Truck,RNAV-SQ7
193,Audi,SQ8,451.1111111111111,VGA,Truck,RNAV-SQ8
194,Audi,TT Coupe,317.4,VGA,Both,NA3T-TT-105
195,Audi,TTS,311.2,VGA,Car,NAAB-TT-106
197,BENTLEY,Bentayga,476.97297297297297,VGA,Truck,BY636040272
198,BENTLEY,Bentayga V8,457.4222222222222,VGA,Truck,BY636019137
199,BENTLEY,Bentayga W12,480.3333333333333,VGA,Truck,BY636/2 28877
200,BENTLEY,Continental GT,501.89285714285717,BEX,Car,BY77623/13
201,BENTLEY,Continental GT Convertible W12,500.3333333333333,VGA,Car,BY635069238/20
202,BENTLEY,Continental GT Supersports,592.9230769230769,VGA,Car,BENTLEYSSEDV
203,BENTLEY,Flying Spur,395.5,VGA,Car,BY631 81292
204,BENTLEY,Flying Spur Hybrid,353.5,VGA,Car,BY631 83268
205,BENTLEY,Mulsanne Speed,596.4,VGA,Car,02022
206,BMW,228i Gran Coupe,233.3076311,BMX,Both,7F72606
207,BMW,228i xDrive Gran Coupe,244.02031792500003,BMX,Both,7D46114
208,BMW,230I COUPE,262.5445047333333,BMX,Both,VD10025
209,BMW,230I XDRIVE CONVERTIBLE,309.86634315000003,BMX,Both,VD42012
210,BMW,230I XDRIVE COUPE,290.24700144999997,BMX,Both,VD49186
211,BMW,230i Convertible,254.05569129411765,BMX,Car,V646702
212,BMW,230i Coupe,249.26984302608696,BMX,Both,8C99708
213,BMW,230i xDrive Convertible,266.95,BMX,Car,V646702
214,BMW,230i xDrive Coupe,252.3111133923077,BMX,Car,8C35761
215,BMW,320i,236.95631825,BMX,Both,FX99511
216,BMW,320i xDrive,242.9546224375,BMX,Both,FX99510
217,BMW,328d,200.955,BMX,Car,F099010
218,BMW,328d xDrive,229.99333333333334,BMX,Car,K290728
219,BMW,328d xDrive Sports Wagon,226.30048494285717,BMX,Car,K290728
220,BMW,330e,254.76074154444444,BMX,Both,FH19878
221,BMW,330e Sedan,319.60258692,BMX,Both,FM00670
222,BMW,330e xDrive,316.98312708,BMX,Both,AK22515
223,BMW,330e xDrive Sedan,326.63123110000004,BMX,Both,FM00680
224,BMW,330i,237.04050416666666,BMX,Both,AE81240
225,BMW,330i Sedan,226.32444787777777,BMX,Both,8D89453
226,BMW,330i xDrive,231.1279090909091,BMX,Both,AE82448
227,BMW,330i xDrive Gran Turismo,259.84755942500004,BMX,Car,G439600
228,BMW,330i xDrive Sedan,236.3898292,BMX,Both,8D89454
229,BMW,330i xDrive Sports Wagon,275.14166666666665,BMX,Car,K675500
230,BMW,340i,289.0916022,BMX,Car,K383200
231,BMW,340i xDrive,281.117,BMX,Car,K383200
232,BMW,340i xDrive Gran Turismo,295.45163333333335,BMX,Car,G450601
233,BMW,430i Convertible,251.06303118333335,BMX,Both,CN42046
234,BMW,430i Coupe,236.00222432394366,BMX,Both,CN42046
235,BMW,430i Gran Coupe,241.53727419347825,BMX,Both,FR78445
236,BMW,430i XDRIVE GRAN COUPE,306.6713671,BMX,Both,BL07889
237,BMW,430i xDrive Convertible,268.65399617962964,BMX,Both,CN42010
238,BMW,430i xDrive Coupe,249.84081405416669,BMX,Both,CN42049
239,BMW,430i xDrive Gran Coupe,247.30205271666668,BMX,Both,FR78446
240,BMW,440i Convertible,293.5566666666667,BMX,Car,5A14604
241,BMW,440i Coupe,292.711058127907,BMX,Car,K522000
242,BMW,440i Gran Coupe,284.44617761904766,BMX,Car,BM66444
243,BMW,440i xDrive Convertible,307.59849144285715,BMX,Car,EF55080
244,BMW,440i xDrive Coupe,300.0301078525,BMX,Car,K522000
245,BMW,440i xDrive Gran Coupe,291.81166666666667,BMX,Car,G186602
246,BMW,530e,289.59565416666663,BMX,Both,GM43786
247,BMW,530e xDrive,310.1876825333333,BMX,Both,GM45191
248,BMW,530i,230.1039569848485,BMX,Both,CD01549
249,BMW,530i Sedan,204.222711675,BMX,Car,CP95288
250,BMW,530i xDrive,246.74729229000002,BMX,Both,CD01557
251,BMW,530i xDrive Sedan,213.68541173333332,BMX,Car,CL04892
252,BMW,535i Gran Turismo,301.97625,BMX,Car,C994902
253,BMW,535i xDrive Gran Turismo,318.19875,BMX,Car,C994902
254,BMW,540d xDrive,257.58372438,BMX,Car,G474611
255,BMW,540i,265.2016796,BMX,Car,GM46485
256,BMW,540i xDrive,279.8257211714286,BMX,Car,GM49286
257,BMW,540i xDrive Sedan,225.53511626666668,BMX,Both,CM75178
258,BMW,550e xDrive Sedan,327.79224,BMX,Car,CP43825
259,BMW,550i xDrive Gran Turismo,384.8908417444444,BMX,Car,C996403
260,BMW,640i Convertible,285.1070588235294,BMX,Car,C800682
261,BMW,640i Coupe,282.555,BMX,Car,C800682
262,BMW,640i xDrive Convertible,297.65875,BMX,Car,C994902
263,BMW,640i xDrive Coupe,294.3060188,BMX,Car,C994902
264,BMW,640i xDrive Gran Turismo,287.8754,BMX,Both,BC99457
265,BMW,650i Convertible,345.86999999999995,BMX,Car,DW20000
266,BMW,650i Coupe,357.66783694000003,BMX,Car,DW20000
267,BMW,650i xDrive Convertible,364.5125,BMX,Car,DW20000
268,BMW,650i xDrive Coupe,354.0525,BMX,Car,DW20000
269,BMW,740e xDrive,242.72,BMX,Car,G497504
270,BMW,740i,283.68062,BMX,Both,GF96530
271,BMW,740i Sedan,233.32421095000004,BMX,Both,CJ07598
272,BMW,740i xDrive,301.41303092142863,BMX,Both,GF97029
273,BMW,740i xDrive Sedan,242.89208275,BMX,Both,CL34797
274,BMW,745e xDrive,387.37252973999995,BMX,Car,BM70481
275,BMW,750e xDrive Sedan,320.78301062,BMX,Both,CJ80117
276,BMW,750i,349.994314075,BMX,Car,GE12213
277,BMW,750i xDrive,352.76149628571426,BMX,Both,BM61877
278,BMW,760i xDrive Sedan,323.66493155,BMX,Both,CJ07675
279,BMW,840i Convertible,269.235713975,BMX,Car,CH41672
280,BMW,840i Coupe,255.23271605000002,BMX,Both,BP44568
281,BMW,840i Gran Coupe,268.23855195,BMX,Both,BP44568
282,BMW,840i xDrive Convertible,310.8395136818182,BMX,Car,CH41642
283,BMW,840i xDrive Coupe,282.4050547,BMX,Both,BP46563
284,BMW,ALPINA B8 Gran Coupe,365.475575,BMX,Both,CE59440
285,BMW,ALPINA XB7,397.56210154,BMX,Both,9L16017
286,BMW,Alpina B7,389.18709889999997,BMX,Both,BM62268
287,BMW,Alpina B7 LWB xDrive,388.23,BMX,Car,DS17300
288,BMW,Alpina B7 xDrive,362.90195,BMX,Car,GE12364
293,BMW,I3 REX,182.5,BMX,Car,V550807
296,BMW,I3s REX,249.58071176470585,BMX,Car,VD32273
297,BMW,I8,282.66125444,BMX,Car,VX64010
298,BMW,I8 Roadster,238.4647,BMX,Car,VB82740
299,BMW,M2,303.2358024166667,BMX,Both,VW84033
300,BMW,M2 CS Coupe,347.347925,BMX,Car,7D55181
301,BMW,M2 Competition,343.28,BMX,Car,VB08879
302,BMW,M2 Coupe,352.59084789166667,BMX,Car,8D89472
303,BMW,M235i xDrive,249.419273725,BMX,Car,7D46122
304,BMW,M235i xDrive Gran Coupe,236.78708677999998,BMX,Car,7K13939
305,BMW,M240i,287.3593181818182,BMX,Car,V638702
306,BMW,M240i CONVERTIBLE,315.5994665,BMX,Both,VB28177
307,BMW,M240i Convertible,300.61348191764705,BMX,Both,VC28645
308,BMW,M240i Coupe,274.55956186842104,BMX,Car,8C35762
309,BMW,M240i xDrive,288.3403382352941,BMX,Car,V640700
310,BMW,M240i xDrive Convertible,302.87232857142857,BMX,Car,V640700
311,BMW,M240i xDrive Coupe,250.16504999999998,BMX,Car,8B58869
312,BMW,M3,337.34597142857143,BMX,Car,5D31073
313,BMW,M3 CS Sedan,371.348247775,BMX,Car,FM56486
314,BMW,M3 Competition M xDrive Sedan,360.04145,BMX,Car,CM64099
315,BMW,M340I,252.04825,BMX,Both,AF53929
316,BMW,M340I XDRIVE,258.024,BMX,Both,AF54455
317,BMW,M340i,256.66666258,BMX,Car,FH60898
318,BMW,M340i Sedan,241.40688286666668,BMX,Both,FR78458
319,BMW,M340i xDrive,247.39369645,BMX,Car,FH60897
320,BMW,M340i xDrive Sedan,235.30827976666666,BMX,Both,FR79374
321,BMW,M4 CS Coupe,360.96745,BMX,Car,CN42044
322,BMW,M4 CSL Coupe,366.419471025,BMX,Car,CH19783
323,BMW,M4 Competition Coupe,354.56575,BMX,Car,FJ19862
324,BMW,M4 Competition M xDrive Convertible,364.563775,BMX,Car,CM64099
325,BMW,M4 Competition M xDrive Coupe,359.064375,BMX,Car,CM64099
326,BMW,M4 Convertible,348.6091646266667,BMX,Car,5D31073
327,BMW,M4 Coupe,351.25415703636367,BMX,Car,FJ19870
328,BMW,M440i Convertible,249.13933200666668,BMX,Both,CN52582
329,BMW,M440i Coupe,218.47074210769233,BMX,Both,CN52582
330,BMW,M440i Gran Coupe,248.13198000000003,BMX,Both,FR78457
331,BMW,M440i xDrive Convertible,251.70176546956523,BMX,Both,CN52584
332,BMW,M440i xDrive Coupe,238.04975826206896,BMX,Both,CN52573
333,BMW,M440i xDrive Gran Coupe,243.52646260833333,BMX,Both,FR78456
334,BMW,M5,401.9451857142857,BMX,Both,G577414
335,BMW,M5 Sedan,600.69011495,BMX,Car,CN43567
336,BMW,M5 Touring,607.71682227,BMX,Car,CR43501
337,BMW,M550i xDrive,338.9654462826087,BMX,Both,GM44086
338,BMW,M6 Convertible,412.84,BMX,Car,C772210
339,BMW,M760i xDrive,457.46338000000003,BMX,Car,BM62876
340,BMW,M850i xDrive Convertible,325.5281,BMX,Both,BJ35436
341,BMW,M850i xDrive Coupe,314.51,BMX,Both,BJ35436
342,BMW,M850i xDrive Gran Coupe,343.0044162,BMX,Both,BP48581
344,BMW,SUPRA 2.0,227.41660000000002,BMX,Both,W003515
345,BMW,Supra 2.0,253.204037675,BMX,Both,W047371
346,BMW,Supra 3.0,270.46905303333335,BMX,Car,W047295
347,BMW,X1 M35i,244.12787023333337,BMX,Truck,5V77260
348,BMW,X1 sDrive28i,244.0160383875,BMX,Both,EL88964
349,BMW,X1 xDrive28i,246.58938569444447,BMX,Truck,5U31826
350,BMW,X2 M35i,246.55181151999997,BMX,Truck,5W30013
351,BMW,X2 sDrive 28i,250.136,BMX,Car,EB19141
352,BMW,X2 sDrive28i,242.08936490000002,BMX,Both,EL88964
353,BMW,X2 xDrive 28i,263.14279999999997,BMX,Car,EB19141
354,BMW,X3 M,416.456725,BMX,Truck,LA99427
355,BMW,X3 M Competition,395.09845,BMX,Truck,9D84969
356,BMW,X3 M40i,290.49107424347824,BMX,Both,9E74133
357,BMW,X3 M50i xDrive,239.34015,BMX,Both,9T75001
358,BMW,X3 sDrive30i,254.79702500909093,BMX,Both,9E74160
359,BMW,X3 xDrive 28d,250.07,BMX,Truck,0E95003
360,BMW,X3 xDrive28i,277.58,BMX,Both,LK59506
361,BMW,X3 xDrive30e,326.636524125,BMX,Both,LG69397
362,BMW,X3 xDrive30i,255.3899462375,BMX,Both,9E74066
363,BMW,X3 xDrive35i,312.37325971999996,BMX,Both,0E77345
364,BMW,X4 M40i,311.12803576666664,BMX,Both,LA93154
365,BMW,X4 xDrive 28i,289.72499999999997,BMX,Car,0A24558
366,BMW,X4 xDrive30i,265.2497352375,BMX,Both,LE67191
367,BMW,X5 M,448.22,BMX,Truck,0G93507
368,BMW,X5 M Competition,451.33885,BMX,Truck,9M38654
369,BMW,X5 M50i,372.34533415,BMX,Both,LE40274
370,BMW,X5 M60i xDrive,345.44572825,BMX,Both,9N02309
371,BMW,X5 sDrive35i,340.0733333333333,BMX,Truck,0H38220
372,BMW,X5 sDrive40i,285.31123632916666,BMX,Both,9N02302
373,BMW,X5 xDrive35d,313.12466666666666,BMX,Truck,0C06535
374,BMW,X5 xDrive35i,347.1693333333333,BMX,Truck,0H38220
375,BMW,X5 xDrive40e,304.93291228,BMX,Truck,0F74534
376,BMW,X5 xDrive40i,291.8189337,BMX,Both,9M75267
377,BMW,X5 xDrive45e,406.37946126,BMX,Both,LE48294
378,BMW,X5 xDrive50e,359.80869210000003,BMX,Both,9N02301
379,BMW,X5 xDrive50i,400.987065,BMX,Both,LB15155
380,BMW,X6 M50i,362.98657475,BMX,Both,LE40274
381,BMW,X6 M60i xDrive,350.2192113,BMX,Both,9N02309
382,BMW,X6 sDrive35i,346.14000000000004,BMX,Truck,0H38220
383,BMW,X6 sDrive40i,289.8583466153846,BMX,Truck,LT18804
384,BMW,X6 xDrive 50i,449.1538208333334,BMX,Truck,0C02938
385,BMW,X6 xDrive35i,349.2933333333333,BMX,Truck,0H38220
386,BMW,X6 xDrive40i,294.5189324026316,BMX,Both,9M75267
387,BMW,X6 xDrive50i,415.79999999999995,BMX,Truck,0J77228
388,BMW,X7 M50i,388.21506159999996,BMX,Both,LE35271
389,BMW,X7 M60i xDrive,368.2951122,BMX,Both,9K06062
390,BMW,X7 xDrive40i,300.6526593,BMX,Both,9S40853
391,BMW,X7 xDrive50i,384.04295,BMX,Both,LB39405
392,BMW,XM,541.7075446,BMX,Truck,9L26166
393,BMW,XM Label,574.3422692199999,BMX,Truck,9N82497
394,BMW,Z4 M40I,255.51172005,BMX,Both,WC72113
395,BMW,Z4 M40i,263.58912825,BMX,Car,WY21868
396,BMW,Z4 sDrive30i,231.1205314642857,BMX,Both,WX59769
438,BMX,M5 CS Sedan,421.60335,BMX,Both,CE67760
439,BMX,M5 Competition,396.544841075,BMX,Both,BM08307
440,BMX,M8 Competition Convertible,384.59864,BMX,Both,BM08307
441,BMX,M8 Competition Coupe,389.50039999999996,BMX,Both,BM08307
442,BMX,M8 Competition Gran Coupe,390.640925,BMX,Both,BM08307
443,BMX,X5 M Competition,448.15566875,BMX,Both,LB16155
444,BUGATTI,Bugatti Chiron,761.2,VGA,Car,BG744 5008
445,BUGATTI,Bugatti Divo,673.5,VGA,Car,BG_744_DIVO
446,BUGATTI,Bugatti Pur Sport,761.0,VGA,Car,BG744-PT50 CHIRON R
447,BUICK,CASCADA,289.40203106,GMX,Car,163460I204
448,BUICK,ENCLAVE AWD,371.47499999999997,GMX,Truck,361PNS5445
449,BUICK,ENCLAVE FWD,323.54650000000004,GMX,Truck,361PNS5445
450,BUICK,ENCORE,226.41725,GMX,Car,14KB700002
451,BUICK,ENCORE AWD,259.76780967179485,GMX,Car,145SV511DA
452,BUICK,ENCORE FWD,260.64245454545454,GMX,Car,141KJV5011
453,BUICK,ENCORE GX AWD,265.23114375,GMX,Car,13S42538
454,BUICK,ENCORE GX FWD,237.88178654054053,GMX,Car,12S42671
455,BUICK,ENVISION AWD,298.9578056652174,GMX,Truck,20EU24V207
456,BUICK,ENVISION FWD,248.28096630000002,GMX,Truck,204MZV5048
457,BUICK,ENVISTA,228.364,GMX,Car,121SJ40155
458,BUICK,LACROSSE,262.1167124785714,GMX,Car,254HGV6676
459,BUICK,LACROSSE AWD,279.76475,GMX,Car,3648Z96013
460,BUICK,REGAL,255.86719420714283,GMX,Car,203890P009
461,BUICK,REGAL AWD,298.39225,GMX,Car,363826V100
462,BUICK,REGAL TOUR X AWD,269.269,GMX,Car,203890V020
463,BUICK,REGAL TOURX  AWD,271.3245,GMX,Car,203890V020
464,BUICK,VERANO,267.81,GMX,Both,244CPP4629
466,Bentley,Bentayga,499.8666666666667,VGA,Truck,BY 6360 4 - 0275
467,Bentley,Bentayga Hybrid,333.0,VGA,Truck,BY636 39868
468,Bentley,Bentayga Speed,473.0,VGA,Truck,BY636 35705
469,Bentley,Continental GT,522.0851063829788,VGA,Car,BY63404-0015
470,Bentley,Flying Spur,437.72727272727275,VGA,Car,BY 6310 5-0228
474,CADILLAC,ATS,267.0155833333333,GMX,Car,206GAE2010
475,CADILLAC,ATS AWD,263.9635,GMX,Car,206GAE2011
476,CADILLAC,ATS-V,347.97499999999997,GMX,Car,366GAN2046
477,CADILLAC,CELESTIQ,0.0,GMX,Car,6RGE5672
478,CADILLAC,CT4,243.68788989285716,GMX,Car,206RD74708
479,CADILLAC,CT4 AWD,267.6596153846154,GMX,Car,206RD74708
480,CADILLAC,CT4 V,409.40228541971834,GMX,Car,276LDN4836
481,CADILLAC,CT4 V AWD,282.19808333333333,GMX,Car,276LDN4836
482,CADILLAC,CT5,272.5460625,GMX,Car,206SDV5257
483,CADILLAC,CT5 AWD,285.79195374736844,GMX,Car,206SDV5257
484,CADILLAC,CT5 V,510.25916097560975,GMX,Car,626SDV4261
485,CADILLAC,CT5 V AWD,322.8625,GMX,Car,306SDV5259
486,CADILLAC,CT6,282.53414285714285,GMX,Car,206KKV4118
487,CADILLAC,CT6 AWD,423.7632521642857,GMX,Car,366KKV4117
488,CADILLAC,CT6 HYBRID,311.5,GMX,Car,20YS16PV68
489,CADILLAC,CTS,294.03833333333336,GMX,Car,206HAE6608
490,CADILLAC,CTS AWD,276.067,GMX,Car,206HAE6608
491,CADILLAC,CTS SEDAN,245.33333333333334,GMX,Car,206GAE4667
492,CADILLAC,CTS SEDAN AWD,287.397125,GMX,Both,366GAE4656
493,CADILLAC,CTS-V,405.83633333333336,GMX,Car,626JAS4015
494,CADILLAC,ESCALADE 2WD,392.33,GMX,Truck,62CUJN6005
495,CADILLAC,ESCALADE 4WD,426.4426020408163,GMX,Truck,30KLMN1832
